"timestamp_sec_str","app","cenario","carros_ativos","vazao_env_carro_total_bps","vazao_env_carro_media_bps","vazao_rec_servidor_total_bps","vazao_rec_servidor_media_bps","rtt_medio_ms","rtt_medio_ms_interpolated","pdr_inst_pacotes","conf_inst_bits","pdr_cum_pacotes","conf_cum_bits"
"1987-10-05 11:05:37 UTC","G","FS",11,5476688,497880.727272727,766976,69725.0909090909,NA,22390.5,0.140043763676149,0.140043763676149,0.16641980989632,0.16641980989632
"1987-10-05 11:05:38 UTC","G","FS",11,5452720,495701.818181818,814912,74082.9090909091,22431,22431,0.149450549450549,0.149450549450549,0.166309503400194,0.166309503400194
"1987-10-05 11:05:39 UTC","G","FS",11,5452720,495701.818181818,826896,75172.3636363636,NA,22610.5,0.151648351648352,0.151648351648352,0.166214815971384,0.166214815971384
"1987-10-05 11:05:40 UTC","G","FS",11,5440736,494612.363636364,802928,72993.4545454545,22790,22790,0.147577092511013,0.147577092511013,0.166095479867428,0.166095479867428
"1987-10-05 11:05:41 UTC","G","FS",11,5488672,498970.181818182,838880,76261.8181818182,22670,22670,0.152838427947598,0.152838427947598,0.166010397544946,0.166010397544946
"1987-10-05 11:05:42 UTC","G","FS",11,5440736,494612.363636364,814912,74082.9090909091,11303.5,11303.5,0.149779735682819,0.149779735682819,0.165907793419385,0.165907793419385
"1987-10-05 11:05:43 UTC","G","FS",11,5476688,497880.727272727,766976,69725.0909090909,NA,11590.25,0.140043763676149,0.140043763676149,0.165744251044636,0.165744251044636
"1987-10-05 11:05:44 UTC","G","FS",11,5440736,494612.363636364,623168,56651.6363636364,11877,11877,0.114537444933921,0.114537444933921,0.165424595754042,0.165424595754042
"1987-10-05 11:05:45 UTC","G","FS",11,5440736,494612.363636364,563248,51204.3636363636,15372.6666666667,15372.6666666667,0.10352422907489,0.10352422907489,0.165040583750102,0.165040583750102
"1987-10-05 11:05:46 UTC","G","FS",11,5452720,495701.818181818,551264,50114.9090909091,2233,2233,0.101098901098901,0.101098901098901,0.164645490717981,0.164645490717981
"1987-10-05 11:05:47 UTC","G","FS",11,5452720,495701.818181818,491344,44667.6363636364,NA,7392.75,0.0901098901098901,0.0901098901098901,0.164187766560492,0.164187766560492
"1987-10-05 11:05:48 UTC","G","FS",11,5428752,493522.909090909,515312,46846.5454545455,12552.5,12552.5,0.0949227373068433,0.0949227373068433,0.163766852236904,0.163766852236904
"1987-10-05 11:05:49 UTC","G","FS",11,5440736,494612.363636364,491344,44667.6363636364,21842,21842,0.0903083700440529,0.0903083700440529,0.163322177629035,0.163322177629035
"1987-10-05 11:05:50 UTC","G","FS",11,5428752,493522.909090909,491344,44667.6363636364,NA,21865.5,0.0905077262693157,0.0905077262693157,0.16288501298839,0.16288501298839
"1987-10-05 11:05:51 UTC","G","FS",11,5464704,496791.272727273,491344,44667.6363636364,21889,21889,0.0899122807017544,0.0899122807017544,0.162446645939822,0.162446645939822
